artist_id,genre
a3028,gangster rap
a3028,hardcore hip hop
a3028,hip hop
a3028,west coast rap
a3028,atl hip hop
a3029,tropical house
a3030,tropical house
a3031,dance pop
a3031,hip pop
a3031,pop
a3031,r&b
a3031,urban contemporary
a3032,instrumental soul
a3032,memphis soul
a3032,southern soul
a3033,australian alternative rock
a3033,australian rock
a3033,c86
a3033,dunedin sound
a609,singer-songwriter pop
a609,viral pop
a3035,pop
a3035,pop dance
a3035,tropical house
a3035,uk dance
a3035,singer-songwriter pop
a3035,teen pop
a3035,viral pop
a3037,classic soul
a3037,disco
a3037,funk
a3037,motown
a3037,post-disco
a3037,quiet storm
a3037,soul
a3037,southern soul
a3038,bubblegum pop
a3038,classic garage rock
a3038,merseybeat
a3038,underground power pop
a3039,new romantic
a3039,new wave
a3039,new wave pop
a3039,synthpop
a3040,classic nz pop
a3040,kiwi rock
a3040,nz singer-songwriter
a3040,solo wave
a3042,canadian rock
a3043,a cappella
a3043,vocal jazz
a3044,europop
a3045,bubblegum pop
a3046,hi-nrg
a3047,dance pop
a3047,miami hip hop
a3047,pop
a3048,alt z
a3048,canadian contemporary r&b
a3048,singer-songwriter pop
a3048,pop
a1564,alt z
a1564,canadian contemporary r&b
a3049,early synthpop
a3049,new romantic
a3049,new wave
a3049,uk post-punk
a3049,zolo
a337,australian alternative pop
a2214,australian hip hop
a2214,australian trap
a1071,big band
a1071,harlem renaissance
a1071,jazz
a1071,jazz piano
a1071,swing
a1071,vocal jazz
a3050,adult standards
a3050,easy listening
a3050,lounge
a3050,big band
a3050,harlem renaissance
a3050,jazz
a3050,jazz piano
a3050,swing
a3050,vocal jazz
a3051,classic country pop
a3051,classic oklahoma country
a3051,nashville sound
a3051,outlaw country
a3052,modern rock
a3052,neo mellow
a3052,pop rock
a3052,pov: indie
a666,post-teen pop
a1018,australian indigenous music
a1018,australian pop
a1018,australian talent show
a3053,british invasion
a3054,contemporary r&b
a3054,hip pop
a3054,r&b
a3054,southern hip hop
a3054,urban contemporary
a3055,ccm
a3055,christian alternative rock
a3055,christian music
a1322,australian dance
a1322,australian pop
a1322,eurodance
a1322,new wave pop
a250,gauze pop
a250,pop
a250,pop dance
a250,uk pop
a1094,atl hip hop
a1094,dirty south rap
a1094,gangster rap
a1094,hip hop
a1094,rap
a1094,southern hip hop
a1094,trap
a86,neo soul
a86,r&b
a19,neo soul
a19,urban contemporary
a19,atl hip hop
a19,dirty south rap
a19,gangster rap
a3057,classic garage rock
a3059,classic uk pop
a3060,hi-nrg
a3061,eurodance
a3061,german techno
a2348,canadian pop
a2442,gangster rap
a2442,hip hop
a2442,pop rap
a2442,rap
a2442,trap
a3062,alternative metal
a3062,neo mellow
a3062,pop rock
a3062,post-grunge
a3063,country
a3063,trop rock
a3064,country
a3064,trop rock
a68,gangster rap
a3065,atl hip hop
a3065,contemporary r&b
a3065,dance pop
a3065,pop
a3065,r&b
a3065,rap
a3065,south carolina hip hop
a3065,urban contemporary
a3065,crunk
a3065,dirty south rap
a3065,gangster rap
a3065,old school atlanta hip hop
a3065,southern hip hop
a3065,trap
a1776,modern alternative rock
a1776,modern rock
a1776,stomp pop
a1776,dance pop
a593,ohio hip hop
a593,dance pop
a1218,ohio hip hop
a1218,pop rap
a1218,modern alternative rock
a1218,modern rock
a1218,stomp pop
a3067,belgian dance
a3067,belgian pop
a3067,eurodance
a439,urban contemporary
a88,soul
a3072,alternative dance
a3072,canadian electronic
a3072,dance-punk
a3072,electroclash
a3072,electronica
a3072,filter house
a3072,microhouse
a3072,minimal techno
a3072,new rave
a3074,classic canadian rock
a3074,new wave pop
a9,r&b
a3075,dance pop
a3075,pop
a3075,uk pop
a3075,atl hip hop
a3075,melodic rap
a3075,r&b
a3075,rap
a3075,trap
a3076,classic canadian rock
a3077,contemporary country
a3077,country
a3077,country road
a3077,modern country rock
a81,uk pop
a3078,art pop
a3078,dance pop
a3078,pop
a3078,uk pop
a3079,glam rock
a3079,synthpop
a3079,zolo
a3080,australian rock
a620,viral pop
a3081,hip pop
a3081,neo soul
a3081,r&b
a3081,urban contemporary
a3082,british invasion
a3084,neon pop punk
a3084,pop punk
a3084,post-teen pop
a3085,neon pop punk
a3085,pop punk
a3085,post-teen pop
a2983,uk pop
a482,edm
a482,house
a482,indietronica
a482,uk dance
a1685,atl hip hop
a1685,hip pop
a1685,r&b
a1685,urban contemporary
a615,grime
a3086,electro swing
a3088,australian rock
a201,reggaeton
a201,trap latino
a201,urbano latino
a201,pop reggaeton
a3089,dance pop
a3089,pop
a3089,reggaeton
a3089,trap latino
a3089,urbano latino
a3089,pop reggaeton
a3090,dance pop
a3090,pop
a3090,reggaeton
a3090,trap latino
a3090,urbano latino
a3090,pop reggaeton
a3091,classic country pop
a3091,country
a3091,country rock
a3091,nashville sound
a1478,german dance
a1700,australian pop
a1700,singer-songwriter pop
a1859,dutch house
a1859,edm
a1859,electro house
a1859,pop dance
a1859,progressive electro house
a425,art pop
a425,pop
a3092,art pop
a3092,pop
a3092,dutch house
a3092,edm
a3092,electro house
a3092,pop dance
a3092,progressive electro house
a1487,atl hip hop
a1487,southern hip hop
a3093,disco house
a3093,vocal house
a3093,uk dance
a3094,disco house
a3094,vocal house
a3094,uk dance
a777,post-teen pop
a3095,canadian pop punk
a3095,canadian punk
a3095,canadian rock
a3095,modern rock
a3095,neon pop punk
a3095,pop punk
a3095,pop rock
a3095,dance pop
a3095,pop
a3095,post-teen pop
a482,alt z
a482,dance pop
a482,transpop
a3096,pop
a3096,uk pop
a3096,alt z
a3096,dance pop
a3096,transpop
a3098,alternative rock
a152,europop
a152,lilith
a152,neo mellow
a152,pop rock
a1373,detroit hip hop
a1373,hip hop
a1373,rap
a109,contemporary r&b
a109,r&b
a109,urban contemporary
a3099,dance pop
a3099,girl group
a3099,pop
a3099,contemporary r&b
a3099,r&b
a3099,urban contemporary
a3100,complextro
a3100,edm
a3100,german techno
a3100,pop
a3100,pop dance
a3100,alt z
a611,alt z
a611,hypertechno
a3101,edm
a3101,pop dance
a3101,pop house
a3101,uk dance
a3101,alt z
a3101,hypertechno
a3100,pop house
a3100,uk dance
a3100,hypertechno
a3102,edm
a3102,pop dance
a3102,pop house
a3102,uk dance
a3102,alt z
a3102,hypertechno
a3104,adult standards
a3104,bubblegum pop
a3104,classic country pop
a3104,soft rock
a3105,australian alternative rock
a3105,australian rock
a383,hyphy
a383,southern hip hop
a383,trap
a383,brostep
a383,electro house
a383,electronic trap
a3106,dance pop
a3106,miami hip hop
a3106,pop
a3106,pop rap
a3106,hyphy
a3106,southern hip hop
a3106,trap
a3106,brostep
a3106,electro house
a3106,electronic trap
a3107,dance pop
a3107,miami hip hop
a3107,pop
a3107,pop rap
a3107,hyphy
a3107,southern hip hop
a3107,trap
a3107,brostep
a3107,electro house
a3107,electronic trap
a3108,canadian singer-songwriter
a3108,ectofolk
a3108,lilith
a3109,britpop
a3111,alternative dance
a3111,dance-punk
a3111,electrofox
a3111,filter house
a3111,neo-synthpop
a3111,new rave
a620,singer-songwriter pop
a620,uk pop
a1776,alt z
a1477,ohio hip hop
a1477,pop rap
a3113,canadian pop
a3113,canadian rock
a3113,pop rock
a3113,post-grunge
a3114,canadian pop
a3114,canadian rock
a3114,pop rock
a3114,post-grunge
a3115,classic country pop
a3115,classic oklahoma country
a3115,nashville sound
a3116,cyberpunk
a3116,synthesizer
a3117,comic
a3118,classic uk pop
a3119,europop
a3120,europop
a3121,album rock
a3121,classic rock
a3121,country rock
a3121,mellow gold
a3121,singer-songwriter
a3121,soft rock
a3121,southern rock
a3122,yacht rock
a3123,pop rock
a3123,post-grunge
a2441,atl hip hop
a2441,dirty south rap
a2441,hip hop
a2441,old school atlanta hip hop
a2441,pop rap
a2441,rap
a2441,southern hip hop
a2441,trap
a55,hip pop
a3124,album rock
a3124,classic rock
a3124,dance rock
a3124,mellow gold
a3124,new romantic
a3124,new wave
a3124,new wave pop
a3124,singer-songwriter
a3124,soft rock
a3124,yacht rock
a3125,dance pop
a3125,europop
a3125,talent show
a3126,classic house
a3127,classic house
a689,australian pop
a3131,australian hip hop
a1655,candy pop
a1655,dark pop
a1655,electropop
a3132,dance pop
a3132,pop
a3132,pop rap
a3132,candy pop
a3132,dark pop
a3132,electropop
a3134,northern irish punk
a3135,deep adult standards
a74,chicago rap
a3136,electronic rock
a3137,album rock
a3137,glam metal
a3137,hard rock
a3138,easy listening
a3138,space age pop
a3139,diva house
a3140,acid house
a3140,classic house
a3140,hip house
a3140,new wave pop
a3141,australian alternative rock
a3141,australian rock
a3142,pop
a3143,classic uk pop
a3143,novelty
a1422,post-teen pop
a3144,uk contemporary r&b
a3144,pop
a3144,post-teen pop
a3145,classic belgian pop
a3146,rock-and-roll
a3146,rockabilly
a3147,rock-and-roll
a3147,rockabilly
a85,r&b
a62,nz hip hop
a1499,australian pop
a3148,britpop
a3148,dance rock
a3148,madchester
a3149,bush ballad
a3150,miami hip hop
a149,east coast hip hop
a149,gangster rap
a518,dance pop
a3151,australian indigenous music
a3151,australian pop
a490,pop rap
a3152,dance rock
a3152,neon pop punk
a3152,post-teen pop
a3152,pop rap
a87,hip pop
a87,urban contemporary
a3154,blues
a3154,rock-and-roll
a3154,rockabilly
a3154,soul
a3155,singer-songwriter pop
a3156,singer-songwriter pop
a3157,swedish indie rock
a3158,australian rock
a3158,classic nz pop
a3159,freestyle
a3159,hi-nrg
a410,big room
a410,dutch house
a410,edm
a410,electro house
a410,pop dance
a410,deep dance pop
a523,miami hip hop
a523,r&b
a523,urban contemporary
a523,deep dance pop
a150,dutch house
a150,electro house
a150,deep dance pop
a3160,dance pop
a3160,miami hip hop
a3160,pop
a3160,big room
a3160,dutch house
a3160,edm
a3160,electro house
a3160,pop dance
a3160,r&b
a3160,urban contemporary
a3160,deep dance pop
a3161,electropop
a3161,pop edm
a1105,post-teen pop
a390,hip pop
a703,brostep
a703,progressive electro house
a2726,contemporary r&b
a2726,harlem hip hop
a2726,hip pop
a2726,r&b
a2726,southern hip hop
a2726,urban contemporary
a2726,dance pop
a2726,pop rap
a3164,east coast hip hop
a3164,gangster rap
a3164,hardcore hip hop
a3164,hip hop
a3164,rap
a3164,contemporary r&b
a3164,harlem hip hop
a3164,hip pop
a3164,r&b
a3164,southern hip hop
a3164,urban contemporary
a3164,dance pop
a3164,pop rap
a1105,gangster rap
a1105,southern hip hop
a3165,downtempo
a3165,electronica
a3165,trip hop
a3165,ethereal wave
a3165,scottish indie
a3166,downtempo
a3166,electronica
a3166,trip hop
a3166,ethereal wave
a3166,scottish indie
a628,hip hop
a628,pop rap
a628,r&b
a628,southern hip hop
a628,trap
a628,trap soul
a72,scandipop
a72,swedish electropop
a72,swedish pop
a555,queens hip hop
a467,neo soul
a3167,edm
a3167,pop dance
a3167,progressive electro house
a3167,dutch house
a3167,electro house
a3167,progressive house
a3168,edm
a3168,pop dance
a3168,progressive electro house
a3168,dutch house
a3168,electro house
a3168,progressive house
a1005,big room
a1005,edm
a1005,pop
a520,big room
a303,uk contemporary r&b
a3170,deep adult standards
a139,country gospel
a2287,rock-and-roll
a2287,rockabilly
a3171,classic soul
a3171,disco
a3171,motown
a3171,quiet storm
a3171,soul
a1024,gospel
a3172,europop
a3172,girl group
a3172,gospel
a3173,eurodance
a3173,europop
a408,smooth jazz
a3174,new wave pop
a3174,rock keyboard
a3174,smooth jazz
a3175,brill building pop
a3175,doo-wop
a3175,rock-and-roll
a3175,rockabilly
a3176,freestyle
a3177,brill building pop
a3177,doo-wop
a3177,rock-and-roll
a3178,canadian hip hop
a3178,dark trap
a3178,meme rap
a3178,indonesian hip hop
a3179,canadian hip hop
a3179,dark trap
a3179,meme rap
a3179,indonesian hip hop
a3180,australian dance
a3180,australian indie
a3180,downtempo
a3180,escape room
a1218,indie pop rap
a1218,oakland hip hop
a3182,coventry indie
a3182,deep new wave
a3183,edm
a3183,pop dance
a3183,dance pop
a3183,uk dance
a2146,edm
a3184,electropowerpop
a3184,neon pop punk
a3184,trancecore
a3185,alt z
a3185,electropop
a3187,alt z
a3189,album rock
a3189,classic rock
a3189,hard rock
a3189,mellow gold
a3189,new romantic
a3189,new wave pop
a3189,rock
a3189,singer-songwriter
a3189,soft rock
a3191,classic uk pop
a3192,bubblegum pop
a3193,house
a3193,uk house
a3193,new wave pop
a3193,soft rock
a3193,dance pop
a3193,hip pop
a3193,neo soul
a3193,r&b
a3193,urban contemporary
a638,house
a638,uk house
a638,dance pop
a638,hip pop
a638,neo soul
a638,r&b
a638,urban contemporary
a2765,house
a2765,uk house
a2765,new wave pop
a2765,soft rock
a3194,house
a3194,uk house
a3194,new wave pop
a3194,soft rock
a3194,dance pop
a3194,hip pop
a3194,neo soul
a3194,r&b
a3194,urban contemporary
a1256,pop dance
a1256,pop rap
a3,post-teen pop
a3,talent show
a837,post-teen pop
a837,dancehall
a837,dancehall queen
a837,uk dancehall
a837,uk hip hop
a703,house
a703,dancehall
a703,dancehall queen
a703,uk dancehall
a703,uk hip hop
a1305,dance pop
a1305,edm
a1305,house
a1305,pop dance
a1305,uk dance
a1305,post-teen pop
a3197,acoustic pop
a3197,indie folk
a3197,neo mellow
a3197,new americana
a3197,stomp and holler
a3198,album rock
a3198,glam metal
a3198,hard rock
a3198,metal
a3198,rock
a697,dirty south rap
a697,houston rap
a697,crunk
a3202,pop
a3202,r&b
a3202,dirty south rap
a3202,houston rap
a3202,crunk
a3203,pop
a3203,r&b
a3203,dirty south rap
a3203,houston rap
a3203,crunk
a60,talent show
a60,teen pop
a3204,pop
a3204,post-teen pop
a3204,talent show
a3204,teen pop
a3205,melodic rap
a3206,classic nz pop
a3207,alternative metal
a3207,alternative rock
a3207,grunge
a3207,modern rock
a3207,palm desert scene
a3207,rock
a3207,stoner metal
a3207,stoner rock
a3208,talent show
a3208,uk pop
a3208,dance pop
a3208,pop
a3208,post-teen pop
a390,talent show
a390,uk pop
a3209,new romantic
a3209,new wave
a3209,new wave pop
a3209,synthpop
a386,edm
a386,electro house
a386,house
a386,pop
a386,progressive house
a3211,indie poptimism
a3211,modern alternative rock
a3211,shimmer pop
a3213,early synthpop
a3213,new romantic
a3213,synthpop
a3214,doo-wop
a3214,rock-and-roll
a3214,rockabilly
a3215,contemporary r&b
a3216,alternative metal
a3216,nu metal
a3216,post-grunge
a3217,bubblegum pop
a3217,classic uk pop
a3217,merseybeat
a1582,classic country pop
a1582,classic texas country
a1582,country
a1582,country rock
a1582,nashville sound
a1582,outlaw country
a1582,singer-songwriter
a344,latin pop
a3218,swedish jazz
a3219,album rock
a3219,glam metal
a3219,hard rock
a3219,soft rock
a3220,uk alternative pop
a3221,banjo
a3222,banjo
a3224,classic country pop
a3224,country
a3224,country rock
a3224,honky tonk
a3227,disco house
a3227,edm
a3227,electro house
a3227,filter house
a3227,house
a3227,pop dance
a3227,vocal house
a1220,golden age hip hop
a1220,old school hip hop
a3228,dance pop
a3228,pop
a3228,urban contemporary
a3228,east coast hip hop
a3228,golden age hip hop
a3228,hip hop
a3228,old school hip hop
a3228,queens hip hop
a3228,rap
a3229,disco
a3229,diva house
a3229,motown
a3229,post-disco
a3230,new orleans soul
a150,barbadian pop
a3231,classic uk pop
a3232,motown
a3232,rhythm and blues
a3232,southern soul
a3233,classic soul
a3234,australian alternative rock
a3234,australian rock
a3236,disco
a3236,motown
a3237,british blues
a3237,british invasion
a3237,jazz organ
a2098,electro house
a2098,moombahton
a3239,contemporary r&b
a3239,quiet storm
a3239,r&b
a3239,urban contemporary
a3241,alternative rock
a3241,new romantic
a3241,new wave
a3241,new wave pop
a3241,post-punk
a3242,northern soul
a3243,classic soul
a3243,disco
a3243,funk
a3243,motown
a3243,philly soul
a3243,quiet storm
a3243,soul
a3244,classic soul
a3244,disco
a3244,funk
a3244,motown
a3244,philly soul
a3244,quiet storm
a3244,soul
a3245,classic soul
a3245,disco
a3245,funk
a3245,motown
a3245,philly soul
a3245,quiet storm
a3245,soul
a3246,contemporary r&b
a3246,girl group
a3246,hip pop
a3246,new jack swing
a3246,r&b
a3246,urban contemporary
a3247,comedy rock
a3247,comic
a3247,parody
a3249,alternative dance
a3249,big beat
a3249,electronica
a3250,country rock
a3250,southern rock
a3250,swamp rock
a3251,chicago rap
a3251,conscious hip hop
a3251,hip hop
a3251,political hip hop
a3251,pop rap
a3251,rap
a3251,southern hip hop
a3252,funk
a3252,soul
a3252,vocal jazz
a1517,europop
a1517,talent show
a476,british invasion
a3253,australian pop
a3253,australian talent show
a482,electro house
a482,progressive house
a482,canadian contemporary r&b
a482,canadian pop
a3254,dance pop
a3254,edm
a3254,electro house
a3254,house
a3254,pop
a3254,progressive house
a3254,uk dance
a3254,uk pop
a3254,canadian contemporary r&b
a3254,canadian pop
a1071,sunshine pop
a735,adult standards
a735,easy listening
a1312,indie poptimism
a237,alt z
a1313,muzica crestina
a3255,australian indigenous music
a3255,australian rock
a3255,muzica crestina
a74,atl hip hop
a3256,classic oklahoma country
a3256,nashville sound
a3257,australian alternative rock
a3257,australian rock
a3257,piano rock
a3258,new orleans soul
a3258,southern soul
a620,electropop
a620,etherpop
a620,indie poptimism
a353,canadian pop
a3259,classic schlager
a3259,oktoberfest
a3259,schlager
a3260,classic schlager
a3260,oktoberfest
a3260,schlager
a3261,surf music
a887,bronx hip hop
a887,east coast hip hop
a887,old school hip hop
a887,harlem hip hop
a887,new jack swing
a346,bronx hip hop
a346,east coast hip hop
a346,old school hip hop
a346,harlem hip hop
a346,new jack swing
a1103,bronx hip hop
a1103,east coast hip hop
a1103,old school hip hop
a1103,harlem hip hop
a1103,new jack swing
a3263,pop rap
a3263,seattle hip hop
a3263,bronx hip hop
a3263,east coast hip hop
a3263,old school hip hop
a3263,harlem hip hop
a3263,new jack swing
a3264,pop rap
a3264,seattle hip hop
a3264,bronx hip hop
a3264,east coast hip hop
a3264,old school hip hop
a3264,harlem hip hop
a3264,new jack swing
a1241,seattle hip hop
a1241,bronx hip hop
a3265,pop rap
a3265,seattle hip hop
a3265,bronx hip hop
a3265,east coast hip hop
a3265,old school hip hop
a3265,harlem hip hop
a3265,new jack swing
a3266,southern soul
a73,permanent wave
a73,soft rock
a73,sophisti-pop
a1365,british soul
a64,uk dancehall
a64,dancehall
a3267,big beat
a3267,electronica
a3267,nu skool breaks
a3267,trip hop
a3267,uk dancehall
a3267,dancehall
a3268,big beat
a3268,electronica
a3268,nu skool breaks
a3268,trip hop
a3268,uk dancehall
a3268,dancehall
a3269,canadian rockabilly
a3269,doo-wop
a3269,rock-and-roll
a3269,rockabilly
a3269,traditional rockabilly
a3270,big beat
a3270,britpop
a3270,hardcore techno
a3270,hip house
a2326,electropop
a2326,etherpop
a2326,indie poptimism
a2326,pop r&b
a353,pop r&b
a232,electropop
a232,etherpop
a232,indie poptimism
a3272,pixie
a3272,deep talent show
a3273,pixie
a3273,deep talent show
a3274,swing italiano
a500,australian dance
a500,australian pop
a500,eurodance
a500,new wave pop
a250,pop rap
a638,glam rock
a638,mellow gold
a638,piano rock
a638,rock
a189,new wave pop
a3275,disco house
a3275,edm
a3275,electro house
a3275,filter house
a3275,house
a3275,pop dance
a3275,vocal house
a3275,electropop
a3276,pub rock
a3277,pub rock
a3278,early reggae
a3278,rocksteady
a3281,candy pop
a3281,dance pop
a3281,europop
a3281,girl group
a3282,bubblegum pop
a3282,classic garage rock
a3282,merseybeat
a3282,psychedelic rock
a40,singer-songwriter pop
a3284,australian alternative rock
a3284,australian rock
a3284,melancholia
a3284,perth indie
a3285,australian indie
a3285,australian indie rock
a298,pop rap
a298,r&b
a298,rap
a298,southern hip hop
a298,trap
a3286,australian pop
a3286,pop rap
a3286,r&b
a3286,rap
a3286,southern hip hop
a3286,trap
a3287,australian pop
a3287,pop rap
a3287,r&b
a3287,rap
a3287,southern hip hop
a3287,trap
a3288,house
a3288,uk dance
a303,scandipop
a303,swedish electropop
a303,swedish pop
a628,big room
a628,dance pop
a628,edm
a1833,dutch pop
a3289,german dance
a3289,pop dance
a3289,pop edm
a3289,uk dance
a3289,dutch pop
a1365,album rock
a1365,blues rock
a1365,classic rock
a1365,electric blues
a1365,rock
a1365,singer-songwriter
a580,permanent wave
a580,sophisti-pop
a3292,australian pop
a1172,afrobeats
a320,dance pop
a320,edm
a320,pop
a320,pop dance
a320,progressive electro house
a201,singer-songwriter pop
a201,uk pop
a129,uk pop
a1004,permanent wave
a316,post-teen pop
a165,tropical house
a3293,acid rock
a3293,album rock
a3293,blues rock
a3293,classic rock
a3293,folk rock
a3293,hard rock
a3293,mellow gold
a3293,psychedelic rock
a3293,rock
a3293,singer-songwriter
a2441,neo soul
a2441,virginia hip hop
a3295,classic nz pop
a2126,electropop
a2126,etherpop
a2126,indie poptimism
a353,indie pop rap
a353,oakland hip hop
a3296,big beat
a3296,classic house
a3296,deep house
a3296,disco house
a3296,filter house
a3296,house
a3296,speed garage
a3296,uk dance
a3296,vocal house
a794,harlem hip hop
a794,nyc rap
a3297,r&b
a3297,rap
a3297,gangster rap
a3297,harlem hip hop
a3297,hip pop
a3297,nyc rap
a3297,pop rap
a3297,trap
a2745,new wave pop
a1242,new wave pop
a1468,broadway
a1468,west end
a3298,broadway
a3298,west end
a3298,new wave pop
a645,deep underground hip hop
a645,indie pop rap
a645,meme rap
a645,pop rap
a645,viral trap
a2434,disco house
a2434,edm
a2434,electro house
a2434,filter house
a2434,house
a2434,pop dance
a2434,vocal house
a2434,deep underground hip hop
a2434,indie pop rap
a2434,meme rap
a2434,viral trap
a2649,disco house
a2649,edm
a2649,electro house
a2649,filter house
a2649,house
a2649,pop dance
a2649,vocal house
a406,classic soul
a406,jazz blues
a406,memphis soul
a406,soul
a406,southern soul
a406,vocal jazz
a407,jazz blues
a407,vocal jazz
a408,classic soul
a408,jazz blues
a408,memphis soul
a408,soul
a408,southern soul
a408,vocal jazz
a1697,dance rock
a1697,new romantic
a1697,new wave
a1697,sophisti-pop
a1697,synthpop
a1697,singer-songwriter
a1697,rock keyboard
a3300,balkan beats
a3301,country rock
a3301,folk
a3301,heartland rock
a3301,roots rock
a3301,singer-songwriter
a3302,trap queen
a3303,doo-wop
a3303,rhythm and blues
a3304,classic uk pop
a3304,glam rock
a3305,classic uk pop
a3305,glam rock
a3306,australian pop
a3307,australian dance
a3307,australian rock
a104,contemporary r&b
a3308,dance pop
a3308,gangster rap
a3308,hip hop
a3308,pop rap
a3308,rap
a3308,st louis rap
a3308,urban contemporary
a3308,contemporary r&b
a3308,r&b
a3312,new romantic
a3312,new wave
a3312,new wave pop
a3312,soft rock
a1744,nyc rap
a2441,nyc rap
a1900,dance pop
a1900,hip hop
a1900,hip pop
a1900,neo soul
a1900,pop rap
a1900,r&b
a1900,rap
a1900,urban contemporary
a1900,virginia hip hop
a1900,pop
a3313,contemporary country
a3313,country
a3313,country road
a71,new jersey rap
a1060,girl group
a1060,talent show
a152,new orleans rap
a152,trap
a591,detroit hip hop
a3315,jazz funk
a3315,jazz guitar
a3315,smooth jazz
a3315,soul jazz
a3315,yacht rock
a3318,album rock
a3318,blues rock
a3318,classic rock
a3318,country rock
a3318,electric blues
a3318,folk rock
a3318,hard rock
a3318,mellow gold
a3318,soft rock
a3319,novelty
a3322,classic country pop
a3322,cowboy western
a3323,hip house
a3324,pop dance
a3324,pop house
a3324,uk dance
a3324,uk pop
a3325,candy pop
a3325,new wave pop
a3326,new wave pop
a3326,sophisti-pop
a3327,nederpop
a3328,alternative dance
a3328,australian indie
a3328,indietronica
a3329,new wave pop
a3329,soft rock
a3330,bebop
a3330,jazz
a3330,jazz quartet
a2650,oakland hip hop
a834,australian pop
a3331,europop
a3332,contemporary r&b
a3332,new jack swing
a3332,urban contemporary
a3333,alternative metal
a3333,funk metal
a3333,nu metal
a3333,post-grunge
a3333,rap rock
a666,g funk
a666,gangster rap
a666,west coast rap
a855,australian indigenous music
a855,australian pop
a855,australian talent show
a3337,hypertechno
a3337,pop dance
a3337,uk contemporary r&b
a3337,uk pop
a3337,melodic drill
a3337,uk hip hop
a520,hypertechno
a520,melodic drill
a520,uk hip hop
a3338,hypertechno
a3338,pop dance
a3338,uk contemporary r&b
a3338,uk pop
a3338,melodic drill
a3338,uk hip hop
a210,g funk
a210,hardcore hip hop
a210,west coast rap
a2230,east coast hip hop
a2230,queens hip hop
a2230,rap
a3339,hip hop
a3339,pop rap
a3340,mod revival
a3341,canadian singer-songwriter
a3341,classic canadian rock
a3342,british blues
a3342,canadian blues
a3343,album rock
a3343,british invasion
a3343,classic rock
a3343,hard rock
a3343,protopunk
a3343,psychedelic rock
a3343,rock
a3345,contemporary r&b
a3345,hip pop
a3345,new jack swing
a3345,r&b
a3345,urban contemporary
a1492,canadian pop
a1492,pop
a620,contemporary country
a620,country
a620,country road
a3347,australian rock
a2724,r&b
a2724,rap
a3349,acoustic cover
a1259,contemporary r&b
a1259,urban contemporary
a1259,movie tunes
a3350,quiet storm
a3350,contemporary r&b
a3350,urban contemporary
a3350,movie tunes
a3351,quiet storm
a3351,contemporary r&b
a3351,urban contemporary
a3351,movie tunes
a1115,uk hip hop
a679,dance pop
a679,pop
a679,talent show
a679,uk pop
a3352,alternative pop rock
a3352,pov: indie
a2050,brostep
a2050,edm
a2050,pop
a2050,progressive electro house
a66,chicago rap
a66,melodic rap
a885,dance pop
a885,metropopolis
a885,pop
a885,swedish electropop
a885,swedish pop
a885,swedish synthpop
a2102,australian dance
a2102,australian electropop
a2102,australian indie
a2102,downtempo
a2102,indietronica
a3353,alternative rock
a3353,britpop
a3353,oxford indie
a3354,baroque pop
a3354,british invasion
a3354,classic rock
a3354,folk rock
a3354,psychedelic rock
a3355,diva house
a3356,disco
a629,edm
a74,modern reggae
a3357,pop
a3357,modern reggae
a3359,alternative r&b
a3359,australian hip hop
a250,europop
a49,dance pop
a49,eurodance
a2059,neo soul
a2059,pop
a2059,pop soul
a695,r&b
a695,rap
a695,uk contemporary r&b
a3362,classic country pop
a3362,country
a3362,country rock
a3362,nashville sound
a3363,new romantic
a3363,new wave pop
a3363,synthpop
a995,r&b
a2650,viral pop
a3364,boy band
a3364,europop
a3365,australian dance
a10,barbadian pop
a10,urban contemporary
a153,permanent wave
a3366,australian country
a1685,scandipop
a1685,swedish electropop
a1685,swedish pop
a628,grime
a3368,afrobeats
a3368,nigerian pop
a3368,pop
a3368,post-teen pop
a165,afrobeats
a165,nigerian pop
a2320,canadian pop
a620,electro house
a620,moombahton
a620,danish pop
a1166,canadian pop
a2098,gauze pop
a3369,dance pop
a3369,edm
a3369,electronic trap
a3369,pop
a3369,pop dance
a3369,gauze pop
a700,crunk
a700,memphis hip hop
a700,pop rap
a700,rap
a700,southern hip hop
a700,trap
a2895,emo
a2895,modern rock
a2895,rock
a3370,emo
a3370,modern rock
a3370,pop
a3370,rock
a3370,crunk
a3370,memphis hip hop
a3370,pop rap
a3370,rap
a3370,southern hip hop
a3370,trap
a3371,pop edm
a3371,social media pop
a3372,pop edm
a3372,social media pop
a3373,soft rock
a3374,girl group
a3376,australian alternative rock
a3376,australian rock
a1638,dance pop
a1638,dancehall
a1638,pop
a1638,pop rap
a2878,art pop
a2878,pop
a3377,australian country
a3377,australian indigenous music
a939,australian dance
a939,australian pop
a939,australian rock
a182,alternative metal
a182,funk metal
a182,nu metal
a182,pop rock
a182,post-grunge
a3379,gen z singer-songwriter
a3379,alt z
a3380,adult standards
a3380,bubblegum pop
a3380,easy listening
a3380,merseybeat
a3380,rock-and-roll
a3381,pop dance
a3381,tech house
a3381,atl hip hop
a3381,girl group
a3381,hip pop
a3381,r&b
a3381,southern hip hop
a3381,urban contemporary
a3382,pop dance
a3382,tech house
a3382,atl hip hop
a3382,girl group
a3382,hip pop
a3382,r&b
a3382,southern hip hop
a3382,urban contemporary
a3383,philly soul
a3383,post-disco
