track_id,track_name,popularity,duration_ms,explicit,preview_url,status,submitted_by,reviewed_by
3bgrrmGOh23O97dSvnklcK,Crying In The Chapel,35,222333,0,https://p.scdn.co/mp3-preview/0f593a444e482338366a15c75751f99d13c9d144?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3X7abqSXC4xrxuC1ykpWcY,Livin' On A Prayer,0,250626,0,https://p.scdn.co/mp3-preview/2a84c209d6bfe17da820bbc28d1e610a5d304a53?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2wWdwNwfYiI7bSCGYtq0Un,Light My Fire,38,215133,0,https://p.scdn.co/mp3-preview/685e6befbf8a44f09a1b76c5528c973ef81a8d6a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0J1JdPuKQ1uUOueYLEU2BC,Having a Party,36,157296,0,https://p.scdn.co/mp3-preview/bac6371386596d4aa3579e73c1775e84fd9f306e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4l0Yeb1SCLPuRXaKjORFhN,Lady Godiva - Mono; 2003 Remaster,5,145933,0,https://p.scdn.co/mp3-preview/7ee3bb8dea9590f9eb0e90a230766aee7fb3d00d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4UMmpE4kR6VVthIz4dwsP0,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,1,143374,0,https://p.scdn.co/mp3-preview/3e273b4bca35759637e39744f67fd3cd9a05ff2d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5ULebABr6yD27jgCaBm1Lp,Levels,0,167693,0,https://p.scdn.co/mp3-preview/4476c4dc0a5c03c9d510ffc01d377b1492b008a0?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0bsuSsRatN6sXKTnOMIwBb,Emma,42,232040,0,https://p.scdn.co/mp3-preview/5db145dc3a913562dab16ced7a4c1b3c5f2a8806?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3MeL7vAsVbgSrGFd0HioaJ,Forget You,54,222733,0,https://p.scdn.co/mp3-preview/e7374ffebab0ea1fce2a2c5f147228e6a5adca28?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
41DpvNasaZdQzQqQYntd0o,Aeroplane,43,285066,1,https://p.scdn.co/mp3-preview/7e2eb38ccc3fd7ae829df8689f2aa7efbfaafa06?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6IctRzzSyMt5OtAjPaXgd4,Take Me Bak 'Ome,0,195973,0,https://p.scdn.co/mp3-preview/cf9360f8e91d7f0db95888fa054b25f23a34f172?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2GgxS8bUT5G25QJTsfSv0R,Burn,62,231211,0,https://p.scdn.co/mp3-preview/948398ed1f816b6558e435554d3ef45d1399b7a1?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6hTBP6QLwJdxbKyLlLXrGo,Let's Talk About Sex,58,213266,0,https://p.scdn.co/mp3-preview/a5b1559f9bb17a1bdb21767179f28cd5d26d8a7a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4vvFgtr3s1Bbt6NrgCgyX3,I Don't Remember,0,220386,0,https://p.scdn.co/mp3-preview/ffdbc0e2adb68da74cb7d432267a051044d8a65c?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7gQAFGUyHPcY0cQNPsjMf0,Crying at the Discoteque - Radio Edit,58,231533,0,https://p.scdn.co/mp3-preview/49e5d2ff33f43a52f38687fab710810b88ab35bf?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1ZqBzsfPKShlR1PILDx4Ey,Your Love Is My Drug,0,187960,0,https://p.scdn.co/mp3-preview/8fc78e277e1e5249c6d43078533d55df5e3378de?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,72,294773,0,https://p.scdn.co/mp3-preview/47811ce4b58e8fb058e13bdfb21225aa357a5c9f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1zGzAMc21oKstWlEvXRp2i,Dream Girl,4,136293,0,https://p.scdn.co/mp3-preview/66297121c72ff399afb8c18e8768afa75e5ed227?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3uVEtIOcyE7rGAqcWJt95h,Bruises,42,220200,0,https://p.scdn.co/mp3-preview/c890dd9278748cb15d2a578a7db868e4320e87b7?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0QXtw4rDLQtpzqPS4uJbZJ,Give Me All Your Luvin',45,202760,0,https://p.scdn.co/mp3-preview/9da0aa9ce26456c3fb9ec0c7920f481de16cc338?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6wqGAJqHiWW6FeJclvCRVL,Lovers in Japan,19,411013,0,https://p.scdn.co/mp3-preview/b90f0e221a8175ec8fb6e79cc9a61af04bc0e4ed?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6cmgXQozMvu3LJgT9Z8HPC,Catch My Disease,0,253653,0,https://p.scdn.co/mp3-preview/66bbf79df5d3e9d6f5f14153b4acbf4df1861e13?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
73QQXxidIpNmhR7LnWQe0g,Hustle,27,175599,0,https://p.scdn.co/mp3-preview/ce7c01095341b0e10d63f351aeca15eccd852123?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6St9lR6dhV2tpCNVz7qfrS,In My Head,65,199026,0,https://p.scdn.co/mp3-preview/8924a764249c24b4a7f767e5016f8bf3824a515f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5zF2zGPkL6Ipsn9AfAK6RP,This Love,0,206200,0,https://p.scdn.co/mp3-preview/05d17c445a19455c74237d48b5d6e780f899f1ee?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,62,276173,0,https://p.scdn.co/mp3-preview/3e9398063b1dcd2dd3d2c1e4ff57284022a0981f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
46K6ha7ewGSY30ob1B0JMI,"Tonight, I Celebrate My Love",33,209626,0,https://p.scdn.co/mp3-preview/4cf5182b867b4a8dcf39901a137c7241d44a483e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5r5GXkI2BY9Lpp2qqa5ahf,She's The One,0,152960,0,https://p.scdn.co/mp3-preview/6d947e19cc981c832bcc19cf397f733036db82aa?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
54tWzW3JZe9KsHSzYDQzUO,Concrete And Clay,29,165275,0,https://p.scdn.co/mp3-preview/15d3fe1f0c648db09088b98657c0a8c57aa4b244?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),74,194840,1,https://p.scdn.co/mp3-preview/66097ef2519b9e7227e7362ccb5b039e50be3eca?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0r5u9i2GzrqzU2Pv0eIvVq,Superwoman,0,274106,0,https://p.scdn.co/mp3-preview/8fdc7d57680295c23b302e285a584520284b446b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5TewgNx79xxmaPz1yjdrgj,"Danger Zone - From ""Top Gun"" Original Soundtrack",44,211626,0,https://p.scdn.co/mp3-preview/71f394b84ea43ccba057c0fe34cac5010547fcf6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,54,224880,0,https://p.scdn.co/mp3-preview/d502a9cbe3b2f5412891416998f0c8afe317a70b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
14GRd9N57h1rTou0rPts0i,"Burning Heart - From ""Rocky IV"" Soundtrack",31,232173,0,https://p.scdn.co/mp3-preview/15a553b960ad5436994031820fee6c0bed7c4820?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,75,237493,0,https://p.scdn.co/mp3-preview/1dab77144140b38cf360a7e770f002335884954f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
40h65HAR8COEoqkMwUUQHu,Peaceful Easy Feeling - 2013 Remaster,67,257962,0,https://p.scdn.co/mp3-preview/2b5b9400d354e0c4bd6f079dff55d37865c6b18b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4GBq8IPJieQyxwpHfLCxAx,Kiss and Say Goodbye,42,265626,0,https://p.scdn.co/mp3-preview/7762bfcd0124ee00a7ed3e6803bb4dc0648b3705?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0zmvQOn3dP2LLOENxz9XC3,AFTERGLOW,16,247893,0,https://p.scdn.co/mp3-preview/2052fbb5ac60fc3763550fdc22c3ae72dfe55ea5?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
64VP3skE86iTvdOlbzuIcO,Great Balls Of Fire,68,111535,0,https://p.scdn.co/mp3-preview/4daddb4f967c17844549d8e16beca7d475619760?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2mCoPoJKtIoUuqkvTsJs3Z,Boys Will Be Boys,42,208506,0,https://p.scdn.co/mp3-preview/976adf3146598abbefce1a0c8aab666e6394fa0b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7CUVkezEM6rJykLY6KTJxQ,Message to My Girl,45,243973,0,https://p.scdn.co/mp3-preview/ae3f966b95cbe5b8d7f2c36b6ef4a5466a00f218?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7MYX0Vu0uMjVLCiy804sdX,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,54,214912,0,https://p.scdn.co/mp3-preview/9f7bcc0561d385b41853058d5e0a354b3cbe0ff7?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0EKBV6GybPtALXUgWqWrym,The Story,62,238493,0,https://p.scdn.co/mp3-preview/a5c7e561e6235f8a2495bc909c77a052aaefa477?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),0,249813,0,https://p.scdn.co/mp3-preview/7746fbb287b6488216d9b6a6ab00ff65d7afbdc2?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0Z2CgMqTyPxSMJVcZZ2rGX,Always,55,353320,0,https://p.scdn.co/mp3-preview/3d08ed5b79bf883840ffcf61c43df5b068a5ea8e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5a4zLc4KfVOWGNpu0tkPRK,I Need Somebody,0,206413,0,https://p.scdn.co/mp3-preview/519fb6299b0bf4a076db94c3791c3bf2c352a7cc?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,62,181436,0,https://p.scdn.co/mp3-preview/cadf00b884c08538b1e70d92d9eaab94d3e1a0e5?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1J9UPtMi1tbpktnu2J3oiR,I Wanna Be a Cowboy,29,366155,0,https://p.scdn.co/mp3-preview/ce3ce0035a6c932767841e991e9cc6ac5774556d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
17baAghWcrewNOcc9dCewx,Mockingbird,1,251266,1,https://p.scdn.co/mp3-preview/43887419c9301358d28b7d487dfeb078f9668a6a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,63,313840,0,https://p.scdn.co/mp3-preview/183d936e69143edcae0cd6f6213b6e4e9979e54f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0IddqJw5uVK0nKrmdiIo6J,Up There Cazaly,0,170800,0,,approved,2,1
6yqThFsiJG2jUEA6jdhruE,I Got You (I Feel Good),0,167346,0,https://p.scdn.co/mp3-preview/8a9fac11f510a6d5d6cd6ff903f6e8cd0c43dd54?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3aqTTareFsrd7gMeV7Qvif,How Deep Is Your Love,0,245200,0,https://p.scdn.co/mp3-preview/d9e96ef2af8fdf857c1e8dc255136e4836c6ae2d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2M2XIGKd4sF8GcYteFN9n2,Until It Sleeps,0,267933,0,https://p.scdn.co/mp3-preview/11c2a9795fdc309865c9eae8b0dd5ac38172ae73?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,81,264306,0,https://p.scdn.co/mp3-preview/46b0229c06712c5b5e143724c0617e51a9b6e432?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3xl7PsO7Hzuig6To9FgDm6,Left Outside Alone,62,257426,0,https://p.scdn.co/mp3-preview/e70de308b4bcb928c9279fa29115ec050b8824f2?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0TfvkExNBkUhEkWwGMz71I,God Only Knows,34,195840,0,https://p.scdn.co/mp3-preview/bdb0eeec885443a0e52dd5a8875fb6ae71bfba3e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7kMfu3KUydmrFVGEAhjtyl,Good Girls Go Bad (feat. Leighton Meester),63,196413,0,https://p.scdn.co/mp3-preview/d790129bfbe891b89ad69dff5381662862b3b42f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),57,240346,0,https://p.scdn.co/mp3-preview/9a754fa7217a26d34554f2dacf811a65b56e73ef?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1LKPYuJXIK8r6CJYThCZEU,Hair (Rerecorded),18,207786,0,https://p.scdn.co/mp3-preview/c3fdff149184743589eec3ac3d829df7132c726e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0R9RcxbMmx4Q58IDFaKDJz,Lonely Blue Boy,1,136437,0,https://p.scdn.co/mp3-preview/b091095d55adddd9a80636339a3e738f320db506?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
77f8ZOAkMqUe5OY7wgngKr,Runnin' (Dying To Live),0,230786,1,https://p.scdn.co/mp3-preview/7a2c4a83ab2d41fa0fb9b0c88c391b50030322da?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7uzmGiiJyRfuViKKK3lVmR,Mine,71,131064,1,https://p.scdn.co/mp3-preview/c0a7b6ae1f9e5af8169b6aa870bf05c41933c8da?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
15DwFznkBJir7AK9PyMyRR,17,59,196489,0,https://p.scdn.co/mp3-preview/69f540c13f7e68556efbb296d2947151935af11f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
54ajFvckvt3v9HVdPyicru,Passerby,0,214040,0,https://p.scdn.co/mp3-preview/55dd332759fe54cf7e264041236814f78c5faa4a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6ebxt3Iylxe0GcEuUGlIvb,Dreaming of You,60,141000,0,https://p.scdn.co/mp3-preview/ca764335f56fdc0cc9ec98e45544dd2440384a57?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4iBLjdxbL9VKzNEfPeZ6zR,R U Crazy - Radio Edit,40,207666,0,https://p.scdn.co/mp3-preview/b491da97c6f63c450455687c37ebb8d4e19b0db8?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
23KvV9IE87PmHAHO50QKq9,Honey To The Bee - Single Version,15,304933,0,https://p.scdn.co/mp3-preview/362ac6c0d23e1e3c934265eb03f3ebc12cea65e1?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1Sj8oInlMBZjy2lS9mwmEK,The Clapping Song,28,195373,0,https://p.scdn.co/mp3-preview/be22cf87be3484682300ed2eada3b3d2750f1dc6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1ZMiCix7XSAbfAJlEZWMCp,Falling,79,240133,0,https://p.scdn.co/mp3-preview/8d18a1a78e59131bf03cba65d124f803f5834ef6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3pTYRUFEzU21WMpqsULLwU,This Time I Know It's For Real,34,234453,0,https://p.scdn.co/mp3-preview/846a87575ba2c7181c25da98d747fb8f20836ec6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4txc3txsIt81diMzGhrVPS,wish you were gay,0,221543,0,https://p.scdn.co/mp3-preview/4aedf9c1b858723de6438021c9204f815efac64e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3APayTEWiUl9Ssep4BOXR2,Torn,63,244813,0,https://p.scdn.co/mp3-preview/bb94c2cb7c4cdbe22822e6893e92ec8312a8037e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5R1A32AEuQbnVr9p15hn84,One More Chance,0,279986,0,https://p.scdn.co/mp3-preview/3e8d137f3430d07a756ba10ea6e9a24c2055d4db?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0z1b34WikhOH9ZxU8QDWcv,One Headlight,70,312626,0,https://p.scdn.co/mp3-preview/6b0a1c1ab240bd452e9645e6a495b6fc32000a46?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6ml6iL8HUdQKgtMaehAZc8,Start Me Up - 2009 Re-Mastered Digital Version,0,213066,0,https://p.scdn.co/mp3-preview/6b6f57d8c70b98d05ac1566144506874ef67ee6f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6RjKVXi31fui9m4dbiGRrL,I Knew You Were Trouble,0,219720,0,https://p.scdn.co/mp3-preview/9acb9a869e7bd8e7154c7d816c59f4cda6a42447?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2nCXuFS4Dt4BpHkxA9rhPL,Eagle Rock - 2011 Remaster,56,250066,0,https://p.scdn.co/mp3-preview/820bf3ea2ef0b2068dc3bf27950ba30e641d82e4?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2JWKzkQbYsNzx019WyGzaH,I Don't Want to Talk About It - 2008 Remaster,63,288266,0,https://p.scdn.co/mp3-preview/b138ee402b328f5b144c3bbfa97e6a2659cd836d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1puwYWRSG7g0d8ChPmOV6t,Ain't That Loving You Baby,31,143013,0,https://p.scdn.co/mp3-preview/953bf0f258bf8a8882f343a0b2cf5c0a89507bd9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
39lnzOIUCSNaQmgBHoz7rt,Everyday,61,129120,0,https://p.scdn.co/mp3-preview/0ce85d6df42f24e51f7df62cdc20c463ebd0532d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6rmeuhnICjrgsrcKM6af5L,Shout To The Top - Full Version,0,254186,0,https://p.scdn.co/mp3-preview/d3ad07d557c20626e2fa016371324429225192fb?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6SlJooJullmwjBsrnRNROA,Moments (feat. Gavin James),0,237613,1,https://p.scdn.co/mp3-preview/59a9fdedeb4f77901703768943b74fc5afc722e6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,67,252560,0,https://p.scdn.co/mp3-preview/77257eb3b4801647b278a2b5c32714b6adf93626?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6Jmyt5MDXcSSbXAChDH5Xe,Strawberry Kisses,17,213773,0,https://p.scdn.co/mp3-preview/dd4312beb036bf988d02b339f35058ed0173edd7?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7KrvzSAXmM45m7AnoqdDsx,Close To You,38,231413,0,https://p.scdn.co/mp3-preview/e3d7ff76956aa7d003e20d59d607b4afcc182743?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4fs51wRnDJo4XrRdk6h0GD,Mmm Yeah (feat. Pitbull),0,231624,0,https://p.scdn.co/mp3-preview/8df55d3edaf4d0046ce17cd9fd19726507e4d8d9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,66,185486,0,https://p.scdn.co/mp3-preview/25165d1fe48fcd45cb91ebbbbd1a0056f236476b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6iZTQ7OJ0B4Z4Lij5o7Ub0,Say My Name,30,203250,0,https://p.scdn.co/mp3-preview/ce82371b955b6d783f80163d0729e9513f964286?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
39IA9GoPnfM9ZNQVoekKXh,Spray On Pants,31,227186,0,https://p.scdn.co/mp3-preview/cbfb2cb63f8bb2b535baa40250063497621b39f7?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5teCpJlMjeP4ycz9LmCA8D,Sober,0,252013,0,https://p.scdn.co/mp3-preview/4b8809e41adc3feffa3ee2ae30b6e04585d54b84?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0KaU5T2268e0B1tKSVsiah,This Is Love,0,279026,0,https://p.scdn.co/mp3-preview/0b05b9eb8abcc2d6ff076f1300faa32d8a1627a2?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2sY0M3k69oAYz7EOPVRFjo,Big Girl (You Are Beautiful),55,248000,0,https://p.scdn.co/mp3-preview/ab1a1a2f13dd9743f50913bdebbca5dddf70953d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4NoyxIVBKBfhLtGPVH4wyP,Tattoo,0,233466,0,https://p.scdn.co/mp3-preview/f66621e67ea7213bdb828b61b08a01b09ca03d23?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
34rpxZkKF8pUozfwBK9lSG,Love Long Distance,7,264826,0,https://p.scdn.co/mp3-preview/fa2a2c60ce2b52ca830c1a0551aecf5d9ebc8387?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1JfBYDZya2fuNprM5EA0L8,See See Rider,14,245456,0,https://p.scdn.co/mp3-preview/72404c3efdf93a9af847d2c8fe8792aee0f642f5?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2m0M7YqCy4lXfedh18qd8N,Into the Groove,62,285093,0,https://p.scdn.co/mp3-preview/7f9afcf0c02dd6e52e98cc55ae9c2389c5e35fd0?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6aiKIFjPwa3UvDCD5ecoJj,Whenever You Need Somebody,0,233666,0,https://p.scdn.co/mp3-preview/37d0ae538df83108ed2b2da8e94a133f9bb1ea56?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1tFgbvRzyEaIhnVRqCwJy9,Out Of Mind Out Of Sight,44,217466,0,https://p.scdn.co/mp3-preview/205c1336c07f128c1b77891ece2d429867c24e07?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6ejipC6dh8CGi2WiUACOvN,You Really Got Me,0,157640,0,https://p.scdn.co/mp3-preview/5ea4566225b76e5899597d8d820ba001db0292be?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
756xOfT6UoTgkf0w8PnVIC,Keep Me Crazy,22,196953,0,https://p.scdn.co/mp3-preview/5eac7c3bb51cf19e8daef1af544ef8ba41028a12?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2Hvc7KrkQo8bdLbOdDNOk5,Home,28,205065,0,https://p.scdn.co/mp3-preview/2d59635114322a017b02f5a553c80c9a64df3798?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
735rjks7kQgWCjTQlIHMuH,Head over Feet - 2015 Remaster,62,267293,0,https://p.scdn.co/mp3-preview/1a66a41631f4c58973ecb338ed9305ad2a802d23?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3u15HIfwOuesnY5Bn27eXm,Looking for an Echo,30,205266,0,https://p.scdn.co/mp3-preview/035fe026bee8ad08375e76fe4e5341f32ce41576?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3CrOmXikSbhPlvEj67NVOV,Mother's Daughter,0,219080,0,https://p.scdn.co/mp3-preview/91b43868ba719fb45fd9f7c6f4809e7556d99639?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
428Dl0NOBojmUS98R2pDHr,Heavy Cross,53,242773,0,https://p.scdn.co/mp3-preview/a3f628859543899d64b04d49b1833bb7c90f464d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,78,265866,0,https://p.scdn.co/mp3-preview/2b7bfcc9c6e074b70ca3bdb219c174d7c8133116?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3uhO8R46JUCJiEPTpleVcN,Put Your Hands Up,19,173120,0,https://p.scdn.co/mp3-preview/55e8e9319f539ced2c28b5a0d92b5b7a99522044?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1Mc1QqgB1TENCjA88CwBx6,Thunder,8,215840,0,https://p.scdn.co/mp3-preview/11f86ffd75ea7fc7dfb700229a6184e0cdd6e05a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2x9BavXrcqPKF0dHkrmkj6,Coming Home,47,218385,0,https://p.scdn.co/mp3-preview/cab2f8776c0344b85f6da3999ba77835fc62d568?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,0,219146,1,https://p.scdn.co/mp3-preview/f42a9a2157e1b4653ffe9c54c3bb9357c293ead6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0JqZAtfchMdhGOIhj6NNT5,Everywhere I Go,21,211800,0,https://p.scdn.co/mp3-preview/c30c9ff3f8cb18ab9a0e130b433111b3ee3514eb?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
38TozZBUSqO5HA4ya6OxZr,Not An Addict,41,288183,0,https://p.scdn.co/mp3-preview/82ce72e84c3c66f6688a4fe1151b95de65d86b91?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0ZZCW0rSV1mEt5eKUamL9c,Cash in My Pocket (feat. Daniel Merriweather),30,179906,0,https://p.scdn.co/mp3-preview/1a83236cb000e276f4809b2649f174ed085b102e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0iINibMKtoS8duvexsqnm5,Tusk - 2015 Remaster,55,217573,0,https://p.scdn.co/mp3-preview/2be0b25bb023158d1392ad5cc342ee5a5d0b8823?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
44AauRai27QWKEx4dKn0oU,500 Miles Away from Home,45,162560,0,https://p.scdn.co/mp3-preview/bfe076b1dafc372f137d2bf5e0620a139ec829e4?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1v0E30pA3wOBXuDxfsyOPa,Seventeen Forever,39,174133,0,https://p.scdn.co/mp3-preview/82af57548b0d2b961b7d63152ee920b4a560232f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0vur7myNcfUymUt6mHhNZe,How You Remind Me,51,224173,0,https://p.scdn.co/mp3-preview/3c683a6011344de522cf71887448b70710f0bd56?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0eQjA54TJkwTHDJKG8OkRg,Be Somebody,49,227146,0,https://p.scdn.co/mp3-preview/44299c0a26093af5abcecb366431f78fb57a534f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
